-0.128297	0.0229339	-0.0905481	-0.489521	0.117363	0.861638	0.0646086	-0.343349
-0.128326	0.0226382	-0.0906809	-0.48725	0.115752	0.86333	0.0620514	-0.342369
-0.128334	0.0223282	-0.0908008	-0.48506	0.114204	0.86494	0.0596041	-0.342206
-0.128329	0.0220116	-0.090915	-0.482918	0.110858	0.866681	0.0580012	-0.343349
-0.128323	0.0216812	-0.0910253	-0.481037	0.106709	0.868319	0.0569062	-0.342859
-0.128312	0.0213267	-0.091136	-0.479334	0.104885	0.869614	0.0548545	-0.342369
-0.128297	0.0209912	-0.0912377	-0.477851	0.103999	0.870677	0.0525835	-0.342206
-0.128285	0.0206624	-0.0913476	-0.476409	0.102639	0.871748	0.0505436	-0.342369
-0.128266	0.0203292	-0.0914507	-0.475268	0.100681	0.872676	0.0491886	-0.342533
-0.128216	0.0199868	-0.0915363	-0.474315	0.0982581	0.87352	0.0483167	-0.342696
-0.128153	0.0196591	-0.0916096	-0.473874	0.0964143	0.873986	0.0479241	-0.342696
-0.12805	0.0193415	-0.0916597	-0.473519	0.0950353	0.87435	0.0475323	-0.342533
-0.127907	0.0190159	-0.0917126	-0.472897	0.0932243	0.874912	0.0469884	-0.342696
-0.127907	0.0190159	-0.0917126	-0.472897	0.0932243	0.874912	0.0469884	-0.342696
-0.127742	0.018701	-0.091755	-0.47225	0.0907193	0.875527	0.0469248	-0.342859
-0.127524	0.0184164	-0.0917739	-0.471833	0.0883695	0.875978	0.0471966	-0.342859
-0.127293	0.0180929	-0.0917997	-0.471273	0.0867762	0.876456	0.046872	-0.342696
-0.127026	0.0177791	-0.0918277	-0.470392	0.0856314	0.877085	0.0460424	-0.342859
-0.126754	0.017502	-0.0918498	-0.469697	0.0840228	0.877608	0.0461496	-0.342533
-0.126515	0.0172676	-0.0918638	-0.46921	0.0825685	0.877973	0.0467809	-0.342533
-0.126144	0.0169305	-0.0918948	-0.467709	0.0815212	0.878894	0.0463478	-0.342533
-0.125802	0.0166623	-0.0919107	-0.466376	0.080827	0.879665	0.0463707	-0.342533
-0.12545	0.0163853	-0.0919147	-0.465334	0.0797862	0.88026	0.0473352	-0.342042
-0.125078	0.0161138	-0.0919173	-0.46371	0.0788076	0.881209	0.0472572	-0.341716
-0.124672	0.015846	-0.0919054	-0.462065	0.0783122	0.882095	0.0476655	-0.342696
-0.124298	0.0155999	-0.0918828	-0.460684	0.0780763	0.882787	0.048586	-0.342533
-0.123848	0.0153252	-0.0918529	-0.458513	0.0778498	0.883899	0.0492794	-0.341716
-0.123567	0.0151624	-0.0918303	-0.457039	0.0777034	0.884639	0.0499041	-0.341879
-0.122944	0.0148093	-0.0917661	-0.453765	0.077431	0.886205	0.052368	-0.342369
-0.1225	0.0145656	-0.0917149	-0.45128	0.0767107	0.887397	0.0546719	-0.341716
-0.122034	0.0143184	-0.0916606	-0.448553	0.0744627	0.888778	0.0577014	-0.341879
-0.121597	0.0140966	-0.0915996	-0.446157	0.0742239	0.88986	0.0598633	-0.342369
-0.121127	0.013868	-0.0915171	-0.443866	0.0770593	0.890723	0.0604823	-0.341879
-0.120675	0.0136544	-0.0914228	-0.441881	0.0788896	0.891483	0.0614517	-0.342042
-0.120232	0.0134491	-0.0913165	-0.440189	0.0802177	0.892137	0.0623659	-0.341389
-0.119796	0.0132594	-0.0912041	-0.438753	0.0813695	0.892667	0.0634074	-0.341716
-0.119359	0.0130787	-0.0910875	-0.437386	0.0820109	0.893176	0.0648468	-0.342533
-0.118843	0.0128788	-0.0909515	-0.435514	0.0825225	0.893936	0.0663046	-0.341716
-0.118415	0.0127315	-0.0908413	-0.433824	0.0830234	0.894622	0.0674907	-0.341716
-0.117948	0.0125886	-0.0907129	-0.431884	0.0854031	0.895278	0.0682587	-0.342042
-0.117501	0.0124998	-0.0905885	-0.430079	0.0883338	0.895771	0.0694502	-0.341879
-0.117058	0.0123869	-0.0904766	-0.42804	0.0894211	0.896502	0.0711995	-0.341879
-0.116635	0.0122974	-0.0903694	-0.425833	0.090096	0.897354	0.0728372	-0.342042
-0.116183	0.0122425	-0.090255	-0.423619	0.091213	0.898156	0.0744528	-0.341552
-0.115731	0.0121967	-0.0901399	-0.421591	0.0930221	0.89881	0.0758267	-0.341716
-0.115291	0.0121652	-0.0900164	-0.419737	0.0947276	0.899401	0.0769768	-0.342206
-0.11482	0.012145	-0.0898766	-0.418095	0.0958207	0.899957	0.0780555	-0.341389
-0.114347	0.0121586	-0.0897353	-0.416241	0.0971094	0.900632	0.0785789	-0.341879
-0.11387	0.0121699	-0.0895893	-0.414751	0.0991853	0.901009	0.0795355	-0.341879
-0.113412	0.0121703	-0.0894391	-0.413832	0.101203	0.90098	0.0820688	-0.341552
-0.112982	0.0122089	-0.0892948	-0.412992	0.103396	0.900801	0.0854626	-0.341716
-0.112557	0.0122513	-0.0891798	-0.41178	0.106234	0.900702	0.0888148	-0.341879
-0.112133	0.0123127	-0.0890812	-0.409946	0.109122	0.900887	0.0918657	-0.341879
-0.111708	0.0123719	-0.088998	-0.40798	0.111277	0.90123	0.0946308	-0.341226
-0.111287	0.0124602	-0.0889135	-0.406214	0.113652	0.901413	0.097612	-0.341716
-0.110877	0.0125559	-0.0888268	-0.404832	0.116039	0.901432	0.10033	-0.342042
-0.110453	0.0126701	-0.0887331	-0.403723	0.118246	0.901384	0.102624	-0.341552
-0.110024	0.0127969	-0.0886234	-0.402893	0.120194	0.901305	0.10431	-0.341389
-0.109601	0.0129615	-0.0885166	-0.402357	0.121998	0.901148	0.105626	-0.341716
-0.109198	0.013103	-0.088414	-0.402327	0.12393	0.900717	0.107158	-0.341879
-0.108782	0.013295	-0.0883065	-0.402281	0.126178	0.90019	0.109121	-0.341879
-0.108367	0.0135016	-0.0882239	-0.401793	0.128625	0.89982	0.111095	-0.341879
-0.107999	0.0137318	-0.0881664	-0.401242	0.131426	0.899349	0.113595	-0.341879
-0.107642	0.0139659	-0.0881151	-0.400454	0.134316	0.89889	0.116586	-0.341552
-0.107248	0.0142277	-0.0880645	-0.399229	0.138183	0.898394	0.120042	-0.342042
-0.106882	0.0144867	-0.0880137	-0.397902	0.142222	0.897899	0.123388	-0.341062
-0.106506	0.0147668	-0.0879582	-0.396688	0.14353	0.897499	0.128578	-0.341226
-0.106119	0.0150841	-0.0879035	-0.395365	0.142908	0.897257	0.134883	-0.342206
-0.105749	0.015336	-0.0878713	-0.393502	0.144022	0.897178	0.139587	-0.342042
-0.105377	0.015654	-0.0878374	-0.391619	0.144893	0.897081	0.144521	-0.341552
-0.105008	0.0159653	-0.087805	-0.390046	0.144322	0.896992	0.149802	-0.341552
-0.104656	0.0162927	-0.0877647	-0.388884	0.143449	0.896649	0.155601	-0.341879
-0.104316	0.0166022	-0.0877231	-0.387677	0.142668	0.896414	0.160605	-0.341552
-0.104002	0.0169173	-0.0876837	-0.38653	0.141985	0.896165	0.165299	-0.341226
-0.103689	0.0172892	-0.0876417	-0.385424	0.141231	0.895769	0.170586	-0.341879
-0.103408	0.0175746	-0.087605	-0.384578	0.140297	0.895342	0.175441	-0.341552
-0.103138	0.0178984	-0.0875625	-0.383815	0.14053	0.894772	0.179779	-0.341226
-0.102862	0.0182124	-0.087526	-0.382935	0.141853	0.894288	0.182995	-0.341226
-0.102639	0.0184989	-0.0874779	-0.382591	0.143132	0.893676	0.18569	-0.341552
-0.102342	0.0188491	-0.0873955	-0.382658	0.144622	0.892763	0.188764	-0.341716
-0.102086	0.0191537	-0.0873121	-0.383059	0.14621	0.891926	0.190676	-0.341389
-0.101845	0.0194683	-0.0872298	-0.383647	0.147035	0.89106	0.192891	-0.341716
-0.101604	0.0197874	-0.0871423	-0.384638	0.146795	0.889998	0.195978	-0.341716
-0.1014	0.0200594	-0.0870597	-0.385741	0.146189	0.888952	0.198988	-0.341879
-0.101149	0.0204054	-0.0869625	-0.386886	0.144706	0.887878	0.202612	-0.341879
-0.10094	0.0207281	-0.0868811	-0.387744	0.143791	0.886986	0.20551	-0.341879
-0.100721	0.0210599	-0.086785	-0.388681	0.14309	0.885967	0.208602	-0.342042
-0.100503	0.0213972	-0.0866852	-0.389496	0.142962	0.884952	0.211458	-0.341879
-0.10034	0.0216653	-0.0866121	-0.389905	0.143657	0.884251	0.21316	-0.341389
-0.100089	0.0221064	-0.086487	-0.390316	0.144243	0.88325	0.216142	-0.341226
-0.0998862	0.0224587	-0.0863795	-0.390621	0.143806	0.882437	0.219179	-0.341716
-0.0996804	0.022852	-0.0862473	-0.390981	0.145002	0.881199	0.222702	-0.341552
-0.0994765	0.0232348	-0.0861155	-0.391182	0.146706	0.879896	0.226356	-0.341552
-0.0992868	0.0236305	-0.0859876	-0.390932	0.14823	0.878883	0.229706	-0.341716
-0.0990841	0.0240406	-0.0858482	-0.390438	0.149765	0.87794	0.23313	-0.341879
-0.0989028	0.0244426	-0.0857144	-0.389992	0.150667	0.877173	0.236163	-0.341716
-0.0987443	0.0248728	-0.0855761	-0.389901	0.152009	0.876342	0.238527	-0.340899
-0.0985976	0.0253111	-0.0854334	-0.39011	0.153227	0.875417	0.240792	-0.341389
-0.0984662	0.0257366	-0.0852907	-0.390613	0.154382	0.874423	0.242841	-0.341552
-0.098332	0.0261661	-0.0851413	-0.39098	0.155387	0.873523	0.244841	-0.341552
-0.0982697	0.026364	-0.0850715	-0.391145	0.15591	0.873131	0.245643	-0.341389
-0.0980548	0.0270571	-0.0848148	-0.391704	0.159027	0.871769	0.247584	-0.341552
-0.0979256	0.0274905	-0.0846527	-0.392201	0.159685	0.870937	0.249295	-0.341716
-0.0978033	0.0278981	-0.0845006	-0.392494	0.160206	0.870289	0.25076	-0.341716
-0.0976849	0.028321	-0.0843447	-0.392744	0.162159	0.869509	0.251814	-0.341716
-0.0975721	0.0287295	-0.0841949	-0.392979	0.164557	0.868657	0.252829	-0.341716
-0.0974465	0.0291559	-0.0840412	-0.393047	0.165622	0.868078	0.254017	-0.341716
-0.0973444	0.0295279	-0.0839136	-0.393139	0.165685	0.867574	0.25555	-0.341716
-0.0972442	0.0299418	-0.0837791	-0.393226	0.166847	0.866902	0.256937	-0.341716
-0.0971619	0.0303089	-0.0836631	-0.393301	0.167619	0.866331	0.258243	-0.341716
-0.0971335	0.0304429	-0.0836229	-0.393304	0.167752	0.866154	0.258743	-0.341716
-0.0970114	0.0310454	-0.0834367	-0.39334	0.1689	0.865301	0.260789	-0.341716
-0.0969455	0.0314299	-0.0833119	-0.39373	0.170652	0.864377	0.262119	-0.341716
-0.0968957	0.0317503	-0.0832033	-0.394348	0.172713	0.863315	0.26334	-0.341716
-0.0968473	0.032094	-0.0830948	-0.39463	0.174111	0.862572	0.264428	-0.341552
-0.0967999	0.0324182	-0.0829996	-0.394716	0.174161	0.862144	0.265661	-0.341552
-0.0967586	0.0327427	-0.0829058	-0.394828	0.173946	0.861704	0.267058	-0.341716
-0.0967317	0.0330409	-0.0828189	-0.394927	0.174504	0.861217	0.268116	-0.341879
-0.0967054	0.0333615	-0.082721	-0.395064	0.174917	0.86069	0.269334	-0.341716
-0.0966813	0.0336588	-0.0826267	-0.395149	0.175285	0.860223	0.270461	-0.341716
-0.0966606	0.0339442	-0.0825383	-0.395156	0.176044	0.859831	0.271202	-0.341716
-0.0966439	0.0342102	-0.082454	-0.395272	0.176651	0.85937	0.2721	-0.341552
-0.0966297	0.0344883	-0.0823693	-0.395414	0.176994	0.858895	0.273167	-0.341716
-0.0966237	0.0346508	-0.0823247	-0.39541	0.177251	0.858694	0.273637	-0.341716
-0.0966176	0.0350214	-0.0822268	-0.395472	0.175999	0.858337	0.275471	-0.341716
-0.0966195	0.03528	-0.0821618	-0.395562	0.17551	0.857982	0.276754	-0.341716
-0.0966295	0.0355119	-0.0821145	-0.395542	0.175585	0.857721	0.277544	-0.341552
-0.0966524	0.0357869	-0.0820658	-0.39556	0.176332	0.857249	0.278502	-0.341552
-0.0966733	0.0360247	-0.082035	-0.395464	0.177279	0.856873	0.279193	-0.341716
-0.0966961	0.0362574	-0.082014	-0.395405	0.177253	0.856627	0.280047	-0.341716
-0.0967238	0.0364914	-0.0819984	-0.395341	0.176912	0.856343	0.281218	-0.341389
-0.0967576	0.0367383	-0.081986	-0.395363	0.176264	0.855894	0.282956	-0.341716
-0.096785	0.0369383	-0.0819787	-0.395305	0.175797	0.855549	0.284369	-0.341716
-0.09681	0.0371558	-0.0819762	-0.395104	0.176112	0.855201	0.285497	-0.341389
-0.0968285	0.037342	-0.0819764	-0.394996	0.176721	0.854865	0.286277	-0.341552
-0.0968465	0.0375311	-0.0819797	-0.394955	0.177291	0.854532	0.286974	-0.341716
-0.096867	0.0377082	-0.0819935	-0.395027	0.177645	0.854176	0.287714	-0.341389
-0.0968913	0.0378655	-0.0820157	-0.395116	0.177835	0.853877	0.288362	-0.341389
-0.0969202	0.0380107	-0.0820527	-0.395114	0.177487	0.85369	0.289129	-0.341226
-0.0969517	0.0381394	-0.082094	-0.395187	0.176758	0.853489	0.29007	-0.341389
-0.0969732	0.0382322	-0.082126	-0.395411	0.17631	0.853211	0.290854	-0.341552
-0.0969971	0.0383124	-0.0821713	-0.39568	0.175648	0.852935	0.291697	-0.341552
-0.0970262	0.0383662	-0.0822228	-0.396057	0.174897	0.852607	0.292593	-0.341552
-0.0970624	0.0383946	-0.082284	-0.396497	0.173859	0.852262	0.293619	-0.341389
-0.0971136	0.0384054	-0.0823692	-0.396954	0.172988	0.851913	0.294528	-0.341226
-0.097207	0.0384033	-0.0824922	-0.397527	0.171855	0.851501	0.295608	-0.341226
-0.0973224	0.0383788	-0.0826351	-0.398173	0.170433	0.851069	0.296805	-0.341389
-0.097421	0.0383125	-0.0827644	-0.399326	0.168943	0.85022	0.298536	-0.341716
-0.0974911	0.0382086	-0.0829074	-0.399636	0.166973	0.850156	0.29941	-0.342042
-0.0975333	0.0380678	-0.0830542	-0.399367	0.164033	0.850709	0.299823	-0.342042
-0.0975773	0.0379011	-0.0832059	-0.399003	0.163855	0.851213	0.298972	-0.341716
-0.0976574	0.0377177	-0.0833827	-0.39866	0.165727	0.851603	0.297282	-0.341552
-0.0977724	0.0374974	-0.0835989	-0.398316	0.167424	0.852059	0.295481	-0.341716
-0.0978847	0.0372776	-0.0838212	-0.397982	0.16803	0.852578	0.294087	-0.341389
-0.0980204	0.0369962	-0.0841046	-0.397318	0.167431	0.853562	0.292467	-0.341716
-0.0981444	0.0367215	-0.0843683	-0.396626	0.166677	0.854535	0.290993	-0.341716
-0.098282	0.036418	-0.0846393	-0.396107	0.165942	0.855416	0.289526	-0.341879
-0.0984366	0.0360687	-0.0849455	-0.395166	0.164928	0.856714	0.287549	-0.341552
-0.0986019	0.0357247	-0.0852451	-0.394323	0.1646	0.857929	0.285262	-0.341389
-0.0987962	0.0353174	-0.0855883	-0.393678	0.164131	0.859251	0.282429	-0.341552
-0.0989885	0.0349252	-0.0859103	-0.393386	0.163579	0.86042	0.279582	-0.341716
-0.0991338	0.0346008	-0.0861604	-0.39328	0.163257	0.861319	0.277142	-0.341879
-0.0993439	0.0340513	-0.0865496	-0.393209	0.162294	0.862709	0.273459	-0.342533
-0.0993439	0.0340513	-0.0865496	-0.393209	0.162294	0.862709	0.273459	-0.342533
-0.0997147	0.0330919	-0.0872137	-0.39271	0.159062	0.865432	0.267406	-0.341879
-0.0997147	0.0330919	-0.0872137	-0.39271	0.159062	0.865432	0.267406	-0.341879
-0.099924	0.0326159	-0.0875388	-0.392458	0.157744	0.866653	0.264587	-0.342533
-0.100146	0.0321317	-0.0878747	-0.391988	0.1557	0.868029	0.261972	-0.342859
-0.100391	0.0316225	-0.0882429	-0.391337	0.153478	0.86953	0.259265	-0.342696
-0.100636	0.0311078	-0.0886151	-0.390535	0.151813	0.871139	0.256032	-0.342533
-0.10085	0.0306341	-0.0889575	-0.389523	0.151152	0.872739	0.252489	-0.342696
-0.101097	0.0301181	-0.0893412	-0.3884	0.151078	0.87447	0.248241	-0.342859
-0.101329	0.0296236	-0.0896979	-0.387338	0.149988	0.876178	0.244509	-0.342696
-0.10157	0.0291058	-0.0900706	-0.386029	0.146448	0.878321	0.241014	-0.342533
-0.101813	0.0286082	-0.0904226	-0.384842	0.143639	0.880251	0.237536	-0.342696
-0.102054	0.0281001	-0.0907659	-0.383708	0.141848	0.881983	0.233993	-0.342206
-0.102293	0.0276119	-0.0910988	-0.38269	0.141469	0.883409	0.230483	-0.341552
-0.102528	0.0271341	-0.0914285	-0.381571	0.141468	0.884979	0.22628	-0.341879
-0.102764	0.026649	-0.0917727	-0.380076	0.139192	0.887211	0.221414	-0.342533
-0.102964	0.0262973	-0.0920361	-0.379188	0.137414	0.88878	0.217725	-0.342533
-0.103342	0.0257062	-0.0924658	-0.378717	0.136291	0.890504	0.212136	-0.342206
-0.103645	0.0252394	-0.0927885	-0.378554	0.137656	0.891484	0.207373	-0.342369
-0.103919	0.0247897	-0.0930851	-0.378096	0.13736	0.892722	0.203036	-0.343023
-0.104171	0.0243312	-0.0933784	-0.37722	0.135206	0.894332	0.198983	-0.342859
-0.104419	0.0239	-0.0936591	-0.376332	0.132544	0.895913	0.19531	-0.342696
-0.104684	0.0234636	-0.0939453	-0.375775	0.130322	0.897174	0.192062	-0.342042
-0.104969	0.0230317	-0.0942469	-0.375007	0.128226	0.898588	0.18833	-0.342369
-0.105264	0.0226169	-0.094551	-0.374306	0.126297	0.899963	0.184422	-0.342533
-0.105543	0.022232	-0.0948186	-0.374028	0.126002	0.900862	0.180759	-0.341716
-0.105828	0.0218529	-0.0950847	-0.373994	0.125423	0.901719	0.176917	-0.342206
-0.106116	0.0214589	-0.0953465	-0.374147	0.123981	0.902637	0.172886	-0.343023
-0.106399	0.0210879	-0.0955921	-0.374418	0.124158	0.903361	0.168332	-0.342533
-0.106673	0.020733	-0.0958388	-0.374398	0.123768	0.904299	0.163557	-0.342696
-0.106947	0.0203675	-0.0961	-0.373829	0.121709	0.90568	0.15869	-0.342859
-0.107206	0.0200268	-0.0963521	-0.372985	0.119573	0.907088	0.154195	-0.342859
-0.107461	0.019689	-0.096603	-0.371967	0.11812	0.908402	0.149982	-0.342369
-0.107717	0.0193511	-0.0968585	-0.370518	0.117204	0.909802	0.14574	-0.341879
-0.107969	0.0190112	-0.0971186	-0.368562	0.116429	0.911388	0.141347	-0.342696
-0.108213	0.0186809	-0.0973771	-0.366295	0.115421	0.913058	0.137228	-0.342859
-0.108458	0.0183773	-0.0976333	-0.363939	0.114539	0.914678	0.13339	-0.342859
-0.108725	0.0180619	-0.097901	-0.361563	0.113968	0.916254	0.129472	-0.342696
-0.108999	0.0177633	-0.0981622	-0.3594	0.113741	0.917645	0.125789	-0.342859
-0.109283	0.0174712	-0.0984171	-0.35759	0.11358	0.918818	0.122486	-0.342696
-0.109573	0.0171694	-0.0986652	-0.355795	0.113438	0.919961	0.119224	-0.342533
-0.109838	0.0168865	-0.0988962	-0.353893	0.113159	0.921154	0.11589	-0.342696
-0.110115	0.016601	-0.0991342	-0.351556	0.112796	0.922561	0.112096	-0.342696
-0.110381	0.0163285	-0.0993513	-0.349224	0.112584	0.923918	0.108365	-0.342696
-0.110659	0.0160599	-0.0995749	-0.346795	0.112475	0.925312	0.104312	-0.342533
-0.110956	0.0157973	-0.0998109	-0.34426	0.112408	0.926735	0.100063	-0.342533
-0.111241	0.0155516	-0.100035	-0.341829	0.112341	0.928065	0.096056	-0.342696
-0.111524	0.0153055	-0.100255	-0.339568	0.112333	0.92929	0.0921678	-0.342696
-0.11182	0.0150588	-0.100471	-0.337726	0.114188	0.930151	0.0878677	-0.342369
-0.112119	0.0148206	-0.100681	-0.336294	0.116236	0.930798	0.0837295	-0.342533
-0.112392	0.0146073	-0.100875	-0.33507	0.114831	0.931633	0.0812539	-0.342533
-0.112664	0.01439	-0.101076	-0.333902	0.111705	0.93261	0.0791881	-0.342533
-0.112916	0.0141856	-0.101255	-0.333121	0.1096	0.933311	0.0771279	-0.342696
-0.113157	0.0139839	-0.101429	-0.332557	0.108582	0.933829	0.0746932	-0.342696
-0.11337	0.01381	-0.101588	-0.332243	0.106865	0.934225	0.0736046	-0.341879
-0.113593	0.0136168	-0.101769	-0.331592	0.103388	0.934903	0.0728917	-0.342533
-0.113791	0.0134319	-0.101942	-0.3308	0.100525	0.935561	0.0720487	-0.342696
-0.113975	0.0132481	-0.102111	-0.329847	0.0989167	0.936169	0.0707335	-0.342533
-0.114142	0.0130735	-0.102265	-0.329025	0.0979696	0.936659	0.0693909	-0.342369
-0.114316	0.0128976	-0.102419	-0.32855	0.0968257	0.936995	0.0686963	-0.342369
-0.11447	0.0127418	-0.10256	-0.328001	0.0945762	0.937427	0.0685666	-0.342369
-0.11462	0.0125846	-0.102711	-0.327096	0.0920122	0.938024	0.0682067	-0.342369
-0.114762	0.0124253	-0.102848	-0.326289	0.0914207	0.938457	0.0669034	-0.342533
-0.114894	0.0122706	-0.102967	-0.325695	0.0915796	0.938745	0.0655192	-0.342533
-0.115012	0.0121329	-0.103073	-0.325102	0.0904681	0.939105	0.0648475	-0.342533
-0.115137	0.0119875	-0.10318	-0.324389	0.0897594	0.939493	0.0637859	-0.342533
-0.115272	0.0118473	-0.103279	-0.323685	0.0882461	0.939917	0.0632186	-0.342533
-0.115401	0.0117265	-0.10336	-0.32299	0.0872896	0.940305	0.0623232	-0.342533
-0.115534	0.0115995	-0.103439	-0.321886	0.0866223	0.940829	0.0610455	-0.342206
-0.115653	0.0114923	-0.103499	-0.320711	0.0847395	0.941428	0.0606306	-0.342369
-0.115771	0.0113907	-0.103554	-0.319229	0.0832869	0.942109	0.0598909	-0.342369
-0.115901	0.0112872	-0.103614	-0.317154	0.0823297	0.942986	0.0584182	-0.342206
-0.116068	0.0112017	-0.103699	-0.315256	0.081709	0.943768	0.0569184	-0.342696
-0.116261	0.0111149	-0.103769	-0.31347	0.0813842	0.944468	0.0556257	-0.342369
-0.116409	0.0110415	-0.10381	-0.311874	0.081439	0.94506	0.0544466	-0.341716
-0.116547	0.0109665	-0.103839	-0.310028	0.0809804	0.945786	0.0530413	-0.342369
-0.116646	0.0109029	-0.103837	-0.307901	0.0806438	0.946621	0.0510047	-0.342369
-0.11676	0.010846	-0.103857	-0.305626	0.0804837	0.947486	0.0488373	-0.342042
-0.116931	0.0107849	-0.103923	-0.302824	0.0818862	0.948428	0.0455709	-0.342206
-0.117114	0.0107422	-0.104014	-0.299937	0.0825596	0.949407	0.0429971	-0.342369
-0.117305	0.0107109	-0.104135	-0.296886	0.0811964	0.950554	0.0413893	-0.342206
-0.117482	0.0106895	-0.104272	-0.29355	0.0794144	0.951809	0.0397676	-0.341879
-0.117646	0.0106775	-0.10442	-0.289671	0.0775083	0.953224	0.0380518	-0.342369
-0.117789	0.0106648	-0.104551	-0.286466	0.0763289	0.954346	0.0365358	-0.341879
-0.117953	0.0106548	-0.104703	-0.283223	0.0751659	0.955449	0.0353899	-0.342206
-0.118121	0.0106465	-0.104873	-0.280339	0.0744022	0.956392	0.0344802	-0.342859
-0.118346	0.0106455	-0.105118	-0.277185	0.0719708	0.957502	0.0343217	-0.341879
-0.1185	0.0106438	-0.105302	-0.274919	0.0703036	0.958284	0.0341756	-0.341552
-0.118643	0.0106303	-0.105507	-0.272604	0.0698506	0.959	0.0335648	-0.342533
-0.118735	0.0106071	-0.10569	-0.2705	0.0695758	0.959653	0.0324899	-0.342369
-0.118791	0.0105885	-0.105859	-0.268321	0.0690457	0.960345	0.0312171	-0.342042
-0.118918	0.010566	-0.106069	-0.266831	0.0684131	0.960822	0.0306746	-0.342206
-0.119036	0.0105519	-0.106234	-0.265977	0.0671726	0.961141	0.0308483	-0.342206
